,Image Name,Acc,F1,Jaccard,Recall,Precision
78,ISIC-2017_Training_Data\ISIC_0014742.jpg,0.9723971619897959,0.9768707937409195,0.9547873208631215,0.9988388771258794,0.9558482303343246
79,ISIC-2017_Training_Data\ISIC_0000025.jpg,0.9468470982142857,0.8773962212108676,0.7815724815724816,0.9991623913726312,0.7820849041140796
80,ISIC-2017_Training_Data\ISIC_0014855.jpg,0.9622528698979592,0.91788780022544,0.8482371794871795,0.8857095046854083,0.952492351988483
81,ISIC-2017_Training_Data\ISIC_0000131.jpg,0.9856903698979592,0.9721575926787652,0.9458235871123519,0.966908361616785,0.9774641297567062
82,ISIC-2017_Training_Data\ISIC_0013517.jpg,0.9987643494897959,0.9523076923076924,0.908957415565345,0.9717425431711146,0.9336349924585219
83,ISIC-2017_Training_Data\ISIC_0000069.jpg,0.9414859693877551,0.8125159642401021,0.6842331684233168,1.0,0.6842331684233168
84,ISIC-2017_Training_Data\ISIC_0000436.jpg,0.9017657844387755,0.8930083136165317,0.8066983018941919,0.8095875314861462,0.9955955665263057
85,ISIC-2017_Training_Data\ISIC_0012873.jpg,0.9989237882653061,0.9551495016611296,0.9141494435612083,0.9862778730703259,0.9259259259259259
86,ISIC-2017_Training_Data\ISIC_0014545.jpg,0.9970902423469388,0.9760734185512946,0.9532650448143406,0.9923358880373209,0.9603353756852628
87,ISIC-2017_Training_Data\ISIC_0001140.jpg,0.9907924107142857,0.9841346153846154,0.9687647893989588,0.9784226698531923,0.9899136442141624
88,ISIC-2017_Training_Data\ISIC_0014823.jpg,0.9944794323979592,0.9667027286933525,0.9355514192647744,0.9615016738402679,0.9719603577471598
89,ISIC-2017_Training_Data\ISIC_0012274.jpg,0.9936423788265306,0.9251349448486271,0.8606986899563319,0.9771938522558254,0.8783422459893048
90,ISIC-2017_Training_Data\ISIC_0000259.jpg,0.928352200255102,0.9583357478124819,0.9200044503782822,0.9242823929178217,0.9949943445719924
91,ISIC-2017_Training_Data\ISIC_0000221.jpg,0.9838568239795918,0.9453588774959525,0.8963796853012664,0.8963796853012664,1.0
92,ISIC-2017_Training_Data\ISIC_0000153.jpg,0.9545798788265306,0.9241521616134722,0.8589989482150591,0.9999279798343537,0.8590520975126841
93,ISIC-2017_Training_Data\ISIC_0013215.jpg,0.9851124043367347,0.9727680361634647,0.946979913407623,0.955799126011892,0.9903503562945368
94,ISIC-2017_Training_Data\ISIC_0011204.jpg,0.9533043686224489,0.8502779730334207,0.7395509115162294,0.7421909861668898,0.9952131637995513
95,ISIC-2017_Training_Data\ISIC_0000179.jpg,0.9427814094387755,0.9255503980499443,0.8614181589998552,0.8813709996048993,0.9743925743925744
96,ISIC-2017_Training_Data\ISIC_0010024.jpg,0.9047951211734694,0.513890302228554,0.3457956724185155,0.3457956724185155,1.0
97,ISIC-2017_Training_Data\ISIC_0010202.jpg,0.9694874043367347,0.9783282610234268,0.9575759255154068,0.99942158081962,0.9581069091715648
98,ISIC-2017_Training_Data\ISIC_0008280.jpg,0.9941007653061225,0.9516497876510943,0.907759426612652,0.9921662125340599,0.9143126177024482
99,ISIC-2017_Training_Data\ISIC_0010488.jpg,0.9187858737244898,0.9009840845583768,0.8198098607119169,0.8237071263550737,0.994261811551456
100,ISIC-2017_Training_Data\ISIC_0000145.jpg,0.9851522640306123,0.9759483454398709,0.9530264817150063,0.9997354322375819,0.9532669021190716
101,ISIC-2017_Training_Data\ISIC_0012390.jpg,0.9688097895408163,0.866113439986312,0.7638448770182587,0.7717639884128679,0.9867446393762184
102,ISIC-2017_Training_Data\ISIC_0013356.jpg,0.9985650510204082,0.9548306148055207,0.9135654261704682,0.9168674698795181,0.9960732984293194
103,ISIC-2017_Training_Data\ISIC_0014092.jpg,0.9969706632653061,0.9276190476190477,0.8650088809946714,1.0,0.8650088809946714
104,ISIC-2017_Training_Data\ISIC_0009882.jpg,0.9887595663265306,0.9766999917375857,0.9544610415825595,0.9566237759974103,0.9976369313866149
105,ISIC-2017_Training_Data\ISIC_0009929.jpg,0.9978874362244898,0.9510618651892889,0.9066901408450704,0.9970958373668926,0.9090909090909091
106,ISIC-2017_Training_Data\ISIC_0014490.jpg,0.9975486288265306,0.9521586931155192,0.9086859688195991,0.9525291828793774,0.9517884914463453
107,ISIC-2017_Training_Data\ISIC_0012094.jpg,0.9983059630102041,0.9568746829020803,0.9173151750972762,0.9208984375,0.9957761351636748
108,ISIC-2017_Training_Data\ISIC_0012930.jpg,0.9956154336734694,0.9603460706560922,0.9237170596393898,0.9804931910195068,0.9410102437301306
109,ISIC-2017_Training_Data\ISIC_0014570.jpg,0.9886001275510204,0.8912133891213389,0.8037735849056604,0.8169456066945606,0.9803347280334728
110,ISIC-2017_Training_Data\ISIC_0000231.jpg,0.9892976721938775,0.9829464257359712,0.9664647473927434,0.9972934656527903,0.9690063239621814
111,ISIC-2017_Training_Data\ISIC_0014599.jpg,0.9767617984693877,0.9629111266620015,0.9284750337381916,0.9935018050541516,0.9341479972844535
112,ISIC-2017_Training_Data\ISIC_0013695.jpg,0.9923270089285714,0.9275907466616513,0.8649596632760435,0.9693396226415094,0.8892895780742878
113,ISIC-2017_Training_Data\ISIC_0012865.jpg,0.9946986607142857,0.9566916313904266,0.9169787765293383,0.9642271086314408,0.9492730210016155
114,ISIC-2017_Training_Data\ISIC_0014920.jpg,0.9744100765306123,0.9110310421286031,0.8365996436752354,0.9998479087452471,0.8367061219294897
115,ISIC-2017_Training_Data\ISIC_0012211.jpg,0.9933633609693877,0.9562014994081284,0.9160786290322581,0.9263506625891947,0.9880402283229138
116,ISIC-2017_Training_Data\ISIC_0000182.jpg,0.9850326849489796,0.972560195842011,0.9465860597439545,0.9993992640985206,0.9471249644178764
117,ISIC-2017_Training_Data\ISIC_0012961.jpg,0.9941804846938775,0.9584991472427515,0.9203056768558951,0.9808027923211169,0.9371873262923847
118,ISIC-2017_Training_Data\ISIC_0014440.jpg,0.997688137755102,0.8473684210526315,0.7351598173515982,1.0,0.7351598173515982
119,ISIC-2017_Training_Data\ISIC_0000192.jpg,0.8986766581632653,0.8972638726104352,0.8136705149349459,0.8421911156632904,0.9600432432432432
120,ISIC-2017_Training_Data\ISIC_0000407.jpg,0.9577686543367347,0.9351491966335118,0.8781973903546588,0.9593118171543388,0.9121738611260374
121,ISIC-2017_Training_Data\ISIC_0010570.jpg,0.9038982780612245,0.8517584849975407,0.7417938420348059,0.7417938420348059,1.0
122,ISIC-2017_Training_Data\ISIC_0012156.jpg,0.9980867346938775,0.9505154639175258,0.9056974459724951,0.9935344827586207,0.9110671936758893
123,ISIC-2017_Training_Data\ISIC_0010602.jpg,0.9771205357142857,0.9793205317577548,0.959479015918958,0.9946940866510539,0.9644149577804584
124,ISIC-2017_Training_Data\ISIC_0015211.jpg,0.8092315051020408,0.7508329862557268,0.6010669334000167,0.601091985162339,0.9999306662968869
125,ISIC-2017_Training_Data\ISIC_0010494.jpg,0.9780572385204082,0.9663436554275059,0.9348790441828828,0.9647805652200452,0.9679118187385181
126,ISIC-2017_Training_Data\ISIC_0014922.jpg,0.9671954719387755,0.956237371051792,0.9161444801059656,0.9216852032186972,0.9934810231478923
127,ISIC-2017_Training_Data\ISIC_0012213.jpg,0.9974489795918368,0.9187817258883249,0.8497652582159625,0.9783783783783784,0.8660287081339713
128,ISIC-2017_Training_Data\ISIC_0013975.jpg,0.9871851084183674,0.9004181508440452,0.8188732394366197,0.8977764051883879,0.9030754892823858
129,ISIC-2017_Training_Data\ISIC_0012720.jpg,0.9633689413265306,0.8987327823691461,0.8160896537922754,1.0,0.8160896537922754
130,ISIC-2017_Training_Data\ISIC_0012702.jpg,0.9964923469387755,0.8253968253968255,0.7027027027027027,0.7482014388489209,0.9203539823008849
131,ISIC-2017_Training_Data\ISIC_0012201.jpg,0.9975486288265306,0.979679497769701,0.9601683937823834,0.9889926617745164,0.9705400981996727
132,ISIC-2017_Training_Data\ISIC_0015200.jpg,0.8271484375,0.8593757600324281,0.7534258258941263,0.7542191991348152,0.9986057728540206
133,ISIC-2017_Training_Data\ISIC_0006193.jpg,0.989616549744898,0.9076404892749512,0.83089905874716,0.83089905874716,1.0
134,ISIC-2017_Training_Data\ISIC_0009252.jpg,0.9901147959183674,0.9119630812921549,0.8381729200652529,0.8422950819672131,0.9941950464396285
135,ISIC-2017_Training_Data\ISIC_0012342.jpg,0.9530652104591837,0.7975586693028454,0.6632828138404346,0.8012089810017271,0.7939414684237549
136,ISIC-2017_Training_Data\ISIC_0013134.jpg,0.9604990433673469,0.651791988756149,0.4834506124576492,1.0,0.4834506124576492
137,ISIC-2017_Training_Data\ISIC_0000499.jpg,0.9841956313775511,0.9388918856438314,0.8848220769789398,0.9114302812687014,0.9680597489273797
138,ISIC-2017_Training_Data\ISIC_0013025.jpg,0.9967315051020408,0.8857938718662953,0.795,1.0,0.795
139,ISIC-2017_Training_Data\ISIC_0000463.jpg,0.9781170280612245,0.9609641638225256,0.9248614247587764,0.9288021441825304,0.9954334536348236
140,ISIC-2017_Training_Data\ISIC_0015220.jpg,0.9412468112244898,0.9609608814259608,0.9248553439881726,0.9961562748812564,0.9281676089125375
141,ISIC-2017_Training_Data\ISIC_0015627.jpg,0.9826610331632653,0.9261460101867571,0.8624505928853755,0.986794500723589,0.8725207933461292
142,ISIC-2017_Training_Data\ISIC_0003462.jpg,0.9934829400510204,0.8593548387096774,0.753393665158371,0.753393665158371,1.0
143,ISIC-2017_Training_Data\ISIC_0013492.jpg,0.9964724170918368,0.9683646112600536,0.9386694386694386,0.9737598849748382,0.9630287948809101
144,ISIC-2017_Training_Data\ISIC_0012990.jpg,0.9965122767857143,0.9408983451536642,0.8883928571428571,0.9964234620886981,0.891234804862444
145,ISIC-2017_Training_Data\ISIC_0012416.jpg,0.8830915178571429,0.7721941747572817,0.6289220647773279,0.7114132379248659,0.8443312101910828
146,ISIC-2017_Training_Data\ISIC_0009979.jpg,0.9830596301020408,0.9094974446337308,0.834016793595001,0.8372868065085277,0.9953390817991145
147,ISIC-2017_Training_Data\ISIC_0000169.jpg,0.9285315688775511,0.8853800421913957,0.7943335627437486,0.9941856291723494,0.798040910400461
148,ISIC-2017_Training_Data\ISIC_0010357.jpg,0.9647441007653061,0.8115077250932339,0.6828043751120674,0.6829268292682927,0.9997374639012864
149,ISIC-2017_Training_Data\ISIC_0010058.jpg,0.9800701530612245,0.9556776881482137,0.9151175621763857,0.9776024664490388,0.934714756372464
150,ISIC-2017_Training_Data\ISIC_0013224.jpg,0.9830596301020408,0.7268637532133676,0.5709237758707724,0.8940711462450592,0.6123443421765025
151,ISIC-2017_Training_Data\ISIC_0010585.jpg,0.9980668048469388,0.9579540528825313,0.9193011647254575,0.9701492537313433,0.9460616438356164
152,ISIC-2017_Training_Data\ISIC_0011225.jpg,0.9938217474489796,0.877663772691397,0.7819971870604782,1.0,0.7819971870604782
153,ISIC-2017_Training_Data\ISIC_0014328.jpg,0.9343311543367347,0.40123568962384154,0.2509661286656058,0.2509661286656058,1.0
154,ISIC-2017_Training_Data\ISIC_0000419.jpg,0.9730947066326531,0.9603989439718392,0.9238148984198645,0.9988406858258588,0.9248065081068866
155,ISIC-2017_Training_Data\ISIC_0014547.jpg,0.9966717155612245,0.8146503884572697,0.6872659176029963,1.0,0.6872659176029963
156,ISIC-2017_Training_Data\ISIC_0014045.jpg,0.9115114795918368,0.22889892323723515,0.12924102765248088,0.3746446844798181,0.16479119779944987
157,ISIC-2017_Training_Data\ISIC_0011367.jpg,0.9814054528061225,0.8083008013149785,0.6782758620689655,0.7533512064343163,0.8718971631205674
158,ISIC-2017_Training_Data\ISIC_0004110.jpg,0.9874043367346939,0.9502126989128722,0.905147831307219,0.9052836985890123,0.9998342175066313
159,ISIC-2017_Training_Data\ISIC_0012294.jpg,0.9873246173469388,0.9251236166705911,0.8606790799561884,0.8990846681922197,0.9527158098933075
160,ISIC-2017_Training_Data\ISIC_0010064.jpg,0.9817841198979592,0.9359226023555806,0.8795625247068125,0.9747371495327103,0.9000809061488673
161,ISIC-2017_Training_Data\ISIC_0009960.jpg,0.9929846938775511,0.9079016221873365,0.8313368471490177,0.9959816303099885,0.8341346153846154
162,ISIC-2017_Training_Data\ISIC_0000349.jpg,0.9893574617346939,0.9569493711705901,0.917452465605194,0.9719947592531936,0.9423626548110511
163,ISIC-2017_Training_Data\ISIC_0000485.jpg,0.8478954081632653,0.8530102846577557,0.7436947979984552,0.7462259064563957,0.9954598579519913
164,ISIC-2017_Training_Data\ISIC_0012879.jpg,0.9983458227040817,0.9707231040564374,0.9431117203564084,0.9535689535689535,0.9885057471264368
165,ISIC-2017_Training_Data\ISIC_0012746.jpg,0.9767418686224489,0.6298763082778306,0.4597222222222222,0.9659533073929961,0.4672941176470588
166,ISIC-2017_Training_Data\ISIC_0012227.jpg,0.9778579400510204,0.9582910988474678,0.9199221565518235,0.933650329188003,0.9842677566129405
167,ISIC-2017_Training_Data\ISIC_0012725.jpg,0.9982262436224489,0.9666541775946047,0.9354604786076868,0.985485103132162,0.9485294117647058
168,ISIC-2017_Training_Data\ISIC_0012944.jpg,0.9432796556122449,0.7085210979106924,0.5486122125297384,1.0,0.5486122125297384
169,ISIC-2017_Training_Data\ISIC_0013365.jpg,0.9852120535714286,0.9161581920903954,0.8452877397831526,0.8456403838130997,0.9995069033530573
170,ISIC-2017_Training_Data\ISIC_0000423.jpg,0.9901745854591837,0.9847079624057818,0.9698765733838446,0.9875567722267156,0.9818755412594333
171,ISIC-2017_Training_Data\ISIC_0010213.jpg,0.9653619260204082,0.9312608764436007,0.8713640737177115,0.9227212163962693,0.9399600798403194
172,ISIC-2017_Training_Data\ISIC_0014302.jpg,0.9957948022959183,0.9571573604060913,0.9178348909657321,0.992003367003367,0.924676343664182
173,ISIC-2017_Training_Data\ISIC_0010021.jpg,0.9328364158163265,0.9331561409076483,0.8746885806715502,0.8848222681963513,0.9870756577567035
174,ISIC-2017_Training_Data\ISIC_0013682.jpg,0.9782565369897959,0.8947622262949744,0.8095653691743759,0.9719195305951384,0.8289544235924933
